,Trial,Instruction,Food,Choice,RT,Liking,Taste,Health,preLiking,subjIdx
249,250,Respond Naturally,Tempeh_4_.5pack.jpg,-2.0,0.8542443924816325,1,1,1,1.0,104
250,251,Respond Naturally,HoneyNutCheerios_5_2cup.jpg,-2.0,0.8871311427210458,1,1,3,1.0,104
251,252,Respond Naturally,EnglishCucumber_2_2pc.jpg,1.0,1.2727945826190992,6,4,6,4.0,104
252,253,Respond Naturally,OatmealSquares_7_2Cups.jpg,-2.0,0.7136602421887801,1,2,6,1.0,104
253,254,Respond Naturally,RiceKrispiesCereal_7_2cups.jpg,-2.0,0.6251524580584373,1,2,1,2.0,104
254,255,Respond Naturally,Tuna_2_1T.jpg,-2.0,0.6194136487247306,1,1,6,1.0,104
255,256,Decrease Desire,RitzCrackers_2_3Crackers.jpg,-2.0,1.5147873627065565,1,1,1,1.0,104
256,257,Decrease Desire,FrozenBlueberries_1_1tbsp.jpg,-2.0,0.7253841886122245,1,1,6,1.0,104
257,258,Decrease Desire,Aero_1_1pc.jpg,-1.0,1.9727574053686112,6,5,1,6.0,104
258,259,Decrease Desire,SlimStyles_2_2Tbsp.jpg,-1.0,1.5185666690013022,3,1,2,1.0,104
259,260,Decrease Desire,Aero_3_1bar.jpg,2.0,1.0872464948188278,6,5,1,6.0,104
260,261,Decrease Desire,HoneyNutCheerios_2_2tbsp.jpg,-2.0,1.4934458001953317,1,1,1,1.0,104
261,262,Decrease Desire,Pringles_2_3Chips.jpg,1.0,0.8416919409210095,5,6,1,3.0,104
262,263,Decrease Desire,Prunes_2_3.jpg,-2.0,0.5897274486051174,1,1,6,1.0,104
263,264,Decrease Desire,AppleChips_5_1c..jpg,-2.0,0.6673104259898537,1,1,1,1.0,104
264,265,Decrease Desire,FrozenPeaches_5_1.5Cups.jpg,-2.0,0.7534963430007338,1,1,1,5.0,104
265,266,Decrease Desire,Caramilk_5_2bars.jpg,2.0,1.2953318610743736,6,6,1,1.0,104
266,267,Decrease Desire,Mackerel_1_1fish.jpg,-2.0,1.4553893033298664,1,1,1,1.0,104
267,268,Decrease Desire,BabyFoodCarrots_3_2Tbsp.jpg,-2.0,0.6669720104328007,1,1,6,1.0,104
268,269,Decrease Desire,HersheysKisses_3_15.jpg,-1.0,1.6442451394468662,6,5,1,4.0,104
269,270,Decrease Desire,NatureValleyChocolate_1_0.25bar.jpg,,,4,5,1,4.0,104
270,271,Decrease Desire,HersheysKisses_2_5.jpg,-1.0,2.4428975784030627,6,5,1,6.0,104
271,272,Decrease Desire,Snickers_2_1Bar.jpg,-2.0,0.7955807547332371,1,1,1,1.0,104
272,273,Decrease Desire,RaisinBran_7_2cup.jpg,,,4,5,2,4.0,104
273,274,Decrease Desire,AppleChips_2_3chips.jpg,-2.0,3.3729969476989936,1,1,1,1.0,104
274,275,Decrease Desire,NatureValleyChocolate_4_2bars.jpg,,,5,4,1,4.0,104
275,276,Decrease Desire,Almonds_4_40.jpg,-2.0,0.5131856621301267,1,5,6,1.0,104
276,277,Decrease Desire,Celery_2_1stalk.jpg,-2.0,0.5261432430052082,5,1,6,1.0,104
277,278,Decrease Desire,HoneyNutCheerios_5_2cup.jpg,-2.0,0.6706033490336267,1,1,3,1.0,104
278,279,Decrease Desire,FrozenBroccoli_6_0.5bag.jpg,-2.0,0.8019345281354617,4,1,6,6.0,104
279,280,Decrease Desire,SlimStyles_6_2c.jpg,,,1,5,3,4.0,104
280,281,Decrease Desire,ProMax_4_1bar.jpg,-2.0,1.0047229924675776,1,1,1,1.0,104
281,282,Decrease Desire,Mars_2_0.5Bar.jpg,-1.0,1.157699652350857,1,1,1,3.0,104
282,283,Decrease Desire,WaterChestnuts_3_8pc.jpg,-2.0,0.5977935419941787,1,1,6,1.0,104
283,284,Decrease Desire,FibreBrownies_3_2bars.jpg,1.0,1.7386830360628664,1,5,4,2.0,104
284,285,Decrease Desire,FibreBrownies_2_1bar.jpg,1.0,3.1041832381961285,1,1,3,2.0,104
285,286,Focus on Healthiness,Strawberries_3_0.5bag.jpg,-2.0,0.4760323670125217,1,2,1,1.0,104
286,287,Focus on Healthiness,SlicedTurkey_5_4slices.jpg,1.0,1.6100281053149956,5,6,1,5.0,104
287,288,Focus on Healthiness,Cauliflower_2_3chunks.jpg,1.0,3.4155110074862023,1,1,6,4.0,104
288,289,Focus on Healthiness,LuckyCharms_3_2tbsps.jpg,,,1,1,1,1.0,104
289,290,Focus on Healthiness,IceCreamChocolate_1_1tsp.jpg,-1.0,2.868124562017329,6,5,6,5.0,104
290,291,Focus on Healthiness,IceCreamChocolate_4_3scoops.jpg,-1.0,2.003703184185724,6,6,1,5.0,104
291,292,Focus on Healthiness,LaysClassic_3_8Chips.jpg,-1.0,1.597718845383497,5,1,1,5.0,104
292,293,Focus on Healthiness,SkimMilk_4_1glass.jpg,-2.0,0.9339225812364019,1,1,5,2.0,104
293,294,Focus on Healthiness,Fritos_2_5chips.jpg,1.0,0.4904830247687642,6,1,1,1.0,104
294,295,Focus on Healthiness,AllBranBar_3_1bar.jpg,-2.0,0.5527232616077526,1,1,6,1.0,104
295,296,Focus on Healthiness,LaysClassic_4_16Chips.jpg,-2.0,0.6032304287728039,1,5,1,4.0,104
296,297,Focus on Healthiness,LuckyCharms_6_1cup.jpg,-1.0,0.7934852582548046,1,2,1,1.0,104
297,298,Focus on Healthiness,Shreddies_2_1T.jpg,-1.0,1.3954327300016305,1,1,1,1.0,104
298,299,Focus on Healthiness,Beets_5_1can.jpg,-2.0,0.7010884037226788,1,1,6,1.0,104
299,300,Focus on Healthiness,VanillaGreekYogurt_4_1cup.jpg,-2.0,0.7277878798777238,1,1,6,1.0,104
300,301,Respond Naturally,BBQCrisps_6_1cup.jpg,-2.0,1.9525046457274584,1,1,1,1.0,104
301,302,Respond Naturally,DriedHerring_3_4fish.jpg,-2.0,0.5564349988417234,1,1,1,1.0,104
302,303,Respond Naturally,IceCreamVanilla_4_3scoops.jpg,1.0,0.9481961909332312,6,6,1,5.0,104
303,304,Respond Naturally,BrusselsSprouts_4_1Box.jpg,1.0,0.6432278970751213,4,1,5,5.0,104
304,305,Respond Naturally,Butternut_7_2cups.jpg,-2.0,0.667615769765689,1,2,6,1.0,104
305,306,Respond Naturally,ChipsAhoy_4_2cookies.jpg,2.0,2.1311313229161897,6,1,1,6.0,104
306,307,Respond Naturally,SunChips_2_3Chips.jpg,1.0,1.2081703265139367,1,2,1,4.0,104
307,308,Respond Naturally,ClifBar_2_0.5bar.jpg,-2.0,0.7325182849890552,1,2,6,1.0,104
308,309,Respond Naturally,Triscuit_2_2crackers.jpg,-2.0,1.263775679813989,1,1,1,1.0,104
309,310,Respond Naturally,Tempeh_2_1Tbsp.jpg,-2.0,0.5614647605907521,1,1,1,1.0,104
310,311,Respond Naturally,AllBranCereal_2_1tbsp.jpg,-2.0,1.2200308365863748,1,1,1,1.0,104
311,312,Respond Naturally,IceCreamVanilla_1_2tsp.jpg,1.0,0.9146710982895456,5,6,1,5.0,104
312,313,Respond Naturally,DriedHerring_1_1fish.jpg,-2.0,0.896696015028283,1,1,6,1.0,104
313,314,Respond Naturally,OatBran_2_2T.jpg,-2.0,0.5108455485096783,4,1,6,1.0,104
314,315,Respond Naturally,GreenPepper_2_2pc.jpg,-2.0,0.8272931716492167,1,1,6,3.0,104
315,316,Focus on Healthiness,PopTartStrawberry_5_3tarts.jpg,-2.0,0.7306608483122545,1,1,1,1.0,104
316,317,Focus on Healthiness,Avocado_5_1avacado.jpg,-1.0,1.0469981371425092,1,1,6,3.0,104
317,318,Focus on Healthiness,Asparagus_3_7.jpg,-2.0,2.5190530522741033,1,1,6,1.0,104
318,319,Focus on Healthiness,Shreddies_5_2c.jpg,-2.0,0.7302964885166148,1,1,1,2.0,104
319,320,Focus on Healthiness,PopTartStrawberry_2_0.5tart.jpg,-2.0,0.95815507358202,1,4,2,2.0,104
320,321,Focus on Healthiness,AllBranBar_1_.25bar.jpg,-1.0,0.479147101570561,1,1,6,1.0,104
321,322,Focus on Healthiness,CannedArtichoke_2_2.jpg,-2.0,3.039384499941661,1,1,6,1.0,104
322,323,Focus on Healthiness,AlmondMilk_4_1glass.jpg,-2.0,0.5980561205287813,1,1,1,4.0,104
323,324,Focus on Healthiness,RedPepper_2_2pc.jpg,-1.0,0.6030154621985275,1,1,6,1.0,104
324,325,Focus on Healthiness,MnMPlain_3_1tbsp.jpg,-2.0,0.8299061274592532,1,4,1,1.0,104
325,326,Focus on Healthiness,SkimMilk_1_1Tbsp.jpg,,,1,1,6,2.0,104
326,327,Focus on Healthiness,Asparagus_6_FullPack.jpg,-2.0,0.5666729959266377,1,1,6,1.0,104
327,328,Focus on Healthiness,FrozenPeas_6_0.5bag.jpg,-2.0,0.5253409672077396,1,1,6,2.0,104
328,329,Focus on Healthiness,RedPepper_5_1pepper.jpg,-1.0,0.7267809011609643,1,1,6,1.0,104
329,330,Focus on Healthiness,FrozenCorn_2_0.5cup.jpg,-2.0,2.490718518660288,1,1,6,3.0,104
330,331,Decrease Desire,Prunes_5_1c.jpg,-2.0,0.7377259501154185,1,1,1,1.0,104
331,332,Decrease Desire,RitzCrackers_5_15Crackers.jpg,-1.0,1.0851070927019464,1,1,1,2.0,104
332,333,Decrease Desire,Celery_4_0.5bunch.jpg,-2.0,0.8255837026808877,1,1,6,1.0,104
333,334,Decrease Desire,FrozenOkra_2_2pc.jpg,-2.0,2.2323686066665687,1,1,6,1.0,104
334,335,Decrease Desire,CornFlakes_3_2tbsps.jpg,-2.0,3.5893226043917816,1,2,1,1.0,104
335,336,Decrease Desire,VegetableThins_5_25Chips.jpg,-2.0,2.862772920590942,1,1,6,1.0,104
336,337,Decrease Desire,Caramilk_2_2pc.jpg,1.0,1.3746023545973003,5,5,1,4.0,104
337,338,Decrease Desire,ClamJuice_1_1T.jpg,-2.0,0.8254300329354008,1,4,1,1.0,104
338,339,Decrease Desire,FrozenBlueberries_3_1cup.jpg,-2.0,1.2935074961787905,1,1,5,1.0,104
339,340,Decrease Desire,Mackerel_3_4fish.jpg,-2.0,0.5851877764434903,1,1,6,1.0,104
340,341,Decrease Desire,Snickers_3_2Bars.jpg,-2.0,0.8257208365394035,1,1,1,1.0,104
341,342,Decrease Desire,TofuDessert_4_1pck.jpg,-2.0,1.2785333919528057,1,1,5,,104
342,343,Decrease Desire,Pringles_5_40Chips.jpg,-2.0,0.946200479993422,4,5,1,3.0,104
343,344,Decrease Desire,YorkPeppermintPatties_4_12.jpg,1.0,0.8063561682574799,4,6,1,5.0,104
344,345,Decrease Desire,Bananas_2_0.5.jpg,-2.0,2.0240879458433483,1,1,6,3.0,104
345,346,Respond Naturally,Doritos_5_20chips.jpg,2.0,1.2902017435626476,4,5,1,4.0,104
346,347,Respond Naturally,RiceKrispiesCereal_3_2tbsp.jpg,-2.0,0.6077193528690259,1,1,1,1.0,104
347,348,Respond Naturally,IcebergLettuce_4_8leaves.jpg,1.0,1.0461784701547003,3,4,6,5.0,104
348,349,Respond Naturally,BabyFoodSweetPotatos_5_1jar.jpg,-2.0,2.6038602181288297,1,2,1,1.0,104
349,350,Respond Naturally,GreenPepper_6_1pepper.jpg,-2.0,0.7307443830723059,1,1,6,1.0,104
350,351,Respond Naturally,FruitCrisps_3_2bars.jpg,-2.0,0.6984834307513665,1,1,1,1.0,104
351,352,Respond Naturally,Orange_5_2orange.jpg,-2.0,0.6004791986997589,1,2,6,1.0,104
352,353,Respond Naturally,SevenGrain_1_1.jpg,-2.0,1.2649363282689592,1,1,5,1.0,104
353,354,Respond Naturally,ClifBar_4_2bars.jpg,-2.0,0.7186098904057872,1,2,6,1.0,104
354,355,Respond Naturally,GreenApple_4_1.jpg,-2.0,0.6116777029455989,1,1,6,1.0,104
355,356,Respond Naturally,AllBranCereal_6_1cup.jpg,-2.0,0.9725641065087984,1,2,6,1.0,104
356,357,Respond Naturally,Doritos_2_3chips.jpg,1.0,0.7859637088477031,1,4,1,2.0,104
357,358,Respond Naturally,Triscuit_5_30crackers.jpg,-2.0,1.0741121509709046,1,1,6,1.0,104
358,359,Respond Naturally,KashiBars_1_0.5bar.jpg,-2.0,0.5510058098006994,1,1,5,1.0,104
359,360,Respond Naturally,ChipsAhoy_2_.5cookie.jpg,1.0,0.7787318226401112,6,5,1,6.0,104
360,361,Decrease Desire,RaisinBran_7_2cup.jpg,1.0,1.5205620948327123,4,5,2,4.0,104
361,362,Decrease Desire,CornFlakes_3_2tbsps.jpg,-2.0,0.9686240029259352,1,2,1,1.0,104
362,363,Decrease Desire,FrozenOkra_2_2pc.jpg,-2.0,0.7490533202653751,1,1,6,1.0,104
363,364,Decrease Desire,Broccoli_4_1.5c.jpg,-2.0,0.2947277308630873,4,1,6,6.0,104
364,365,Decrease Desire,Snickers_3_2Bars.jpg,-2.0,0.7358325906388927,1,1,1,1.0,104
365,366,Decrease Desire,AppleChips_2_3chips.jpg,-2.0,0.6693463362462353,1,1,1,1.0,104
366,367,Decrease Desire,FibreBrownies_2_1bar.jpg,-2.0,1.0051745933451457,1,1,3,2.0,104
367,368,Decrease Desire,Mars_2_0.5Bar.jpg,-1.0,1.3175595192296896,1,1,1,3.0,104
368,369,Decrease Desire,SlimStyles_2_2Tbsp.jpg,-1.0,2.182309048956085,3,1,2,1.0,104
369,370,Decrease Desire,FrozenOkra_5_0.5box.jpg,-2.0,1.6874574129542452,1,1,6,1.0,104
370,371,Decrease Desire,FrozenPeaches_5_1.5Cups.jpg,-2.0,0.6569278824172216,1,1,1,5.0,104
371,372,Decrease Desire,HoneyNutCheerios_5_2cup.jpg,-1.0,0.5414654562409851,1,1,3,1.0,104
372,373,Decrease Desire,FrozenPeaches_2_3Slices.jpg,-2.0,1.2802428609138587,1,1,6,4.0,104
373,374,Decrease Desire,Pringles_5_40Chips.jpg,-2.0,1.0910178182748496,4,5,1,3.0,104
374,375,Decrease Desire,HersheysKisses_3_15.jpg,1.0,0.9773965779822902,6,5,1,4.0,104
375,376,Focus on Healthiness,Strawberries_2_0.5c.jpg,-2.0,0.7165893756318837,1,1,6,2.0,104
376,377,Focus on Healthiness,FrozenCorn_4_2cups.jpg,-2.0,0.7170831715338863,1,1,5,1.0,104
377,378,Focus on Healthiness,GreenBeans_2_9beans.jpg,-2.0,0.5557242406503065,1,1,6,1.0,104
378,379,Focus on Healthiness,Avocado_5_1avacado.jpg,-2.0,1.3044331582204904,1,1,6,3.0,104
379,380,Focus on Healthiness,SkittlesSour_6_0.5pack.jpg,2.0,1.0287299694755347,6,6,1,6.0,104
380,381,Focus on Healthiness,LuckyCharms_3_2tbsps.jpg,-2.0,0.6448985922252177,1,1,1,1.0,104
381,382,Focus on Healthiness,LaysClassic_4_16Chips.jpg,-2.0,1.03536114669987,1,5,1,4.0,104
382,383,Focus on Healthiness,CheeseNips_2_5nips.jpg,-2.0,1.1960232893761713,1,1,1,1.0,104
383,384,Focus on Healthiness,PopTartStrawberry_2_0.5tart.jpg,-1.0,0.7831158293483895,1,4,2,2.0,104
384,385,Focus on Healthiness,MnMPlain_5_1bag.jpg,-1.0,1.4781692032120188,1,5,1,1.0,104
385,386,Focus on Healthiness,AlmondMilk_4_1glass.jpg,-1.0,2.1311404461594066,1,1,1,4.0,104
386,387,Focus on Healthiness,SkimMilk_1_1Tbsp.jpg,-1.0,1.1298634762642903,1,1,6,2.0,104
387,388,Focus on Healthiness,SpeltCakes_2_0.5.jpg,-2.0,0.7040109798326739,1,2,1,1.0,104
388,389,Focus on Healthiness,RedPepper_5_1pepper.jpg,-2.0,1.24831975394045,1,1,6,1.0,104
389,390,Focus on Healthiness,Asparagus_6_FullPack.jpg,,,1,1,6,1.0,104
390,391,Respond Naturally,Tuna_4_1can.jpg,-2.0,0.6553239010390826,1,1,6,2.0,104
391,392,Respond Naturally,Reese_4_5Cup.jpg,-2.0,1.10562100536481,1,1,1,1.0,104
392,393,Respond Naturally,AllBranCereal_6_1cup.jpg,-2.0,0.9245256337671891,1,2,6,1.0,104
393,394,Respond Naturally,Mentos_5_1tube.jpg,1.0,0.6431620386065333,6,5,6,4.0,104
394,395,Respond Naturally,Triscuit_5_30crackers.jpg,-1.0,1.1901325209037168,1,1,6,1.0,104
395,396,Respond Naturally,Orange_5_2orange.jpg,-1.0,0.9476154390431476,1,2,6,1.0,104
396,397,Respond Naturally,BrusselsSprouts_2_3.jpg,-1.0,0.4689880776204518,1,5,6,5.0,104
397,398,Respond Naturally,IceCreamVanilla_4_3scoops.jpg,1.0,1.0577056964975782,6,6,1,5.0,104
398,399,Respond Naturally,PureFit_4_2Bars.jpg,-2.0,1.7925840522148064,1,2,6,1.0,104
399,400,Respond Naturally,Tempeh_2_1Tbsp.jpg,-2.0,0.8206294928459101,1,1,1,1.0,104
400,401,Respond Naturally,OatmealSquares_7_2Cups.jpg,-2.0,0.8322967040512594,1,2,6,1.0,104
401,402,Respond Naturally,IcebergLettuce_4_8leaves.jpg,-1.0,1.1549760771304136,3,4,6,5.0,104
402,403,Respond Naturally,Smartfood_4_100Chips.jpg,-1.0,0.8378855499686324,1,4,6,5.0,104
403,404,Respond Naturally,OatBran_2_2T.jpg,-2.0,1.2281610778227332,4,1,6,1.0,104
404,405,Respond Naturally,BBQCrisps_6_1cup.jpg,-1.0,0.8785974827842438,1,1,1,1.0,104
405,406,Focus on Healthiness,LuckyCharms_6_1cup.jpg,-1.0,1.5205119169550017,1,2,1,1.0,104
406,407,Focus on Healthiness,Fritos_5_1c.jpg,-2.0,0.9759340069722384,5,1,1,1.0,104
407,408,Focus on Healthiness,RedPepper_2_2pc.jpg,-2.0,0.8807785097233136,1,1,6,1.0,104
408,409,Focus on Healthiness,Cauliflower_2_3chunks.jpg,-1.0,1.7789299682262936,1,1,6,4.0,104
409,410,Focus on Healthiness,Skittles_6_0.75pack.jpg,1.0,1.2496146852427046,6,6,1,6.0,104
410,411,Focus on Healthiness,Raspberries_4_.5c.jpg,-2.0,0.9619634602422592,1,2,6,1.0,104
411,412,Focus on Healthiness,AllBranBar_3_1bar.jpg,-2.0,0.9620090764947236,1,1,6,1.0,104
412,413,Focus on Healthiness,Raspberries_5_.5bag.jpg,-2.0,0.7469635258166818,1,1,1,1.0,104
413,414,Focus on Healthiness,Asparagus_3_7.jpg,-2.0,1.7540015429694904,1,1,6,1.0,104
414,415,Focus on Healthiness,SlicedTurkey_2_0.5slice.jpg,1.0,1.1941247980794287,1,5,3,5.0,104
415,416,Focus on Healthiness,FrozenCorn_2_0.5cup.jpg,-2.0,0.6110718621275737,1,1,6,3.0,104
416,417,Focus on Healthiness,CheeseNips_5_1c.jpg,-2.0,1.1865912744106026,1,1,1,1.0,104
417,418,Focus on Healthiness,AllBranBar_1_.25bar.jpg,-2.0,0.63452802291431,1,1,6,1.0,104
418,419,Focus on Healthiness,DriedApricots_2_2.jpg,-1.0,0.6586547425758909,1,1,1,1.0,104
419,420,Focus on Healthiness,Beets_2_5pc.jpg,-2.0,0.5425271744607016,1,1,1,1.0,104
420,421,Respond Naturally,KashiBars_4_3bars.jpg,1.0,2.092501201703272,1,1,6,1.0,104
421,422,Respond Naturally,SevenGrain_3_5.jpg,-2.0,0.6186646869246033,1,1,6,3.0,104
422,423,Respond Naturally,GreenApple_2_1slice.jpg,-2.0,0.7200704657007009,1,1,6,2.0,104
423,424,Respond Naturally,Reese_1_1Cup.jpg,1.0,0.6309779382718261,1,1,1,1.0,104
424,425,Respond Naturally,Doritos_5_20chips.jpg,1.0,0.9455495931324548,4,5,1,4.0,104
425,426,Respond Naturally,FruitCrisps_1_0.5bar.jpg,-2.0,2.0448741305081057,1,1,1,1.0,104
426,427,Respond Naturally,Butternut_3_0.3cup.jpg,-2.0,0.5827849404813605,1,2,6,1.0,104
427,428,Respond Naturally,EnglishCucumber_2_2pc.jpg,1.0,0.9931800855410984,6,4,6,4.0,104
428,429,Respond Naturally,KashiBars_1_0.5bar.jpg,-2.0,0.5742735184612684,1,1,5,1.0,104
429,430,Respond Naturally,OatmealSquares_3_2tbsp.jpg,-2.0,1.2161226643802363,1,1,3,1.0,104
430,431,Respond Naturally,EnglishCucumber_5_0.5cuc.JPG,1.0,1.094146237715904,5,4,6,4.0,104
431,432,Respond Naturally,SunChips_4_20Chips.jpg,1.0,0.7294072567456169,6,4,1,4.0,104
432,433,Respond Naturally,BabyFoodSweetPotatos_5_1jar.jpg,-2.0,0.6597275797539623,1,2,1,1.0,104
433,434,Respond Naturally,ClifBar_4_2bars.jpg,-2.0,3.2155692822416317,1,2,6,1.0,104
434,435,Respond Naturally,Orange_1_0.25orange.jpg,-2.0,2.073488348753017,1,1,6,2.0,104
435,436,Decrease Desire,ProMax_4_1bar.jpg,-2.0,1.2853108262715978,1,1,1,1.0,104
436,437,Decrease Desire,NatureValleyChocolate_1_0.25bar.jpg,-2.0,2.1048073255078634,4,5,1,4.0,104
437,438,Decrease Desire,Mackerel_3_4fish.jpg,-2.0,0.5774070697225397,1,1,6,1.0,104
438,439,Decrease Desire,Prunes_2_3.jpg,-2.0,1.721426693831745,1,1,6,1.0,104
439,440,Decrease Desire,FrozenBroccoli_6_0.5bag.jpg,1.0,0.7996041079677525,4,1,6,6.0,104
440,441,Decrease Desire,HoneyNutCheerios_2_2tbsp.jpg,1.0,1.8187965749093564,1,1,1,1.0,104
441,442,Decrease Desire,TofuDessert_4_1pck.jpg,-2.0,3.164417785548721,1,1,5,,104
442,443,Decrease Desire,Prunes_5_1c.jpg,-2.0,2.4065531164160348,1,1,1,1.0,104
443,444,Decrease Desire,Snickers_2_1Bar.jpg,-2.0,2.195906967936025,1,1,1,1.0,104
444,445,Decrease Desire,Pringles_2_3Chips.jpg,1.0,0.8943222594170948,5,6,1,3.0,104
445,446,Decrease Desire,SlimStyles_6_2c.jpg,1.0,0.7313408155387151,1,5,3,4.0,104
446,447,Decrease Desire,AppleChips_5_1c..jpg,-2.0,0.7024118451663526,1,1,1,1.0,104
447,448,Decrease Desire,FibreBrownies_3_2bars.jpg,-1.0,1.454685387572681,1,5,4,2.0,104
448,449,Decrease Desire,MangoChunks_2_3.jpg,-1.0,0.02578287463256856,1,2,6,1.0,104
449,450,Decrease Desire,RitzCrackers_5_15Crackers.jpg,-1.0,0.02671601204201579,1,1,1,2.0,104
450,451,Focus on Healthiness,Cauliflower_6_0.5bag.jpg,-2.0,0.9591110191176996,1,1,6,4.0,104
451,452,Focus on Healthiness,GreenBeans_4_.5pck.jpg,-2.0,0.8781923534625093,1,1,6,1.0,104
452,453,Focus on Healthiness,VanillaGreekYogurt_4_1cup.jpg,-2.0,0.6967434559264802,1,1,6,1.0,104
453,454,Focus on Healthiness,OikosYogurt_3_2spoonfuls.jpg,-2.0,0.4402481295910548,1,1,6,1.0,104
454,455,Focus on Healthiness,Spinach_4_.5box.jpg,-2.0,0.9939490044562262,1,1,6,1.0,104
455,456,Focus on Healthiness,CannedArtichoke_2_2.jpg,,,1,1,6,1.0,104
456,457,Focus on Healthiness,LaysClassic_3_8Chips.jpg,1.0,2.000551956625713,5,1,1,5.0,104
457,458,Focus on Healthiness,Shreddies_2_1T.jpg,-2.0,0.30756072235817555,1,1,1,1.0,104
458,459,Focus on Healthiness,OikosYogurt_6_1c.jpg,-2.0,0.527017364394851,1,1,1,1.0,104
459,460,Focus on Healthiness,AlmondMilk_2_0.25glass.jpg,-2.0,0.6620711145878886,1,1,6,5.0,104
460,461,Focus on Healthiness,DriedApricots_5_0.75cup.jpg,-2.0,0.645985969582398,1,2,3,1.0,104
461,462,Focus on Healthiness,SkimMilk_4_1glass.jpg,-2.0,0.7761975548564806,1,1,5,2.0,104
462,463,Focus on Healthiness,VanillaGreekYogurt_2_1spoon.jpg,-2.0,0.6619941371682216,1,1,1,1.0,104
463,464,Focus on Healthiness,Fritos_2_5chips.jpg,1.0,1.0163220644099056,6,1,1,1.0,104
464,465,Focus on Healthiness,FrozenPeas_6_0.5bag.jpg,-1.0,1.4919507276135846,1,1,6,2.0,104
465,466,Decrease Desire,FrozenBlueberries_3_1cup.jpg,-2.0,0.6851418180740438,1,1,5,1.0,104
466,467,Decrease Desire,BabyFoodCarrots_5_1jar.jpg,-2.0,1.2684251160826534,1,1,1,1.0,104
467,468,Decrease Desire,Mackerel_1_1fish.jpg,-2.0,0.6206216240461799,1,1,1,1.0,104
468,469,Decrease Desire,Aero_3_1bar.jpg,1.0,0.6816028523826391,6,5,1,6.0,104
469,470,Decrease Desire,Celery_4_0.5bunch.jpg,-2.0,0.4974779915864929,1,1,6,1.0,104
470,471,Decrease Desire,VegetableThins_5_25Chips.jpg,-2.0,1.0320998699389747,1,1,6,1.0,104
471,472,Decrease Desire,Bananas_2_0.5.jpg,-2.0,0.5936424632527633,1,1,6,3.0,104
472,473,Decrease Desire,MangoChunks_5_1cup.jpg,-2.0,0.7186309879107284,1,2,6,2.0,104
473,474,Decrease Desire,Almonds_4_40.jpg,-2.0,1.3144524824092514,1,5,6,1.0,104
474,475,Decrease Desire,Almonds_2_10.jpg,-2.0,0.8659489519923227,1,2,6,1.0,104
475,476,Decrease Desire,NatureValleyChocolate_4_2bars.jpg,1.0,0.7088893526597531,5,4,1,4.0,104
476,477,Decrease Desire,Caramilk_5_2bars.jpg,1.0,0.6471280864352593,6,6,1,1.0,104
477,478,Decrease Desire,BabyFoodCarrots_3_2Tbsp.jpg,-2.0,1.1207453581228035,1,1,6,1.0,104
478,479,Decrease Desire,RitzCrackers_2_3Crackers.jpg,-2.0,0.9666653552048956,1,1,1,1.0,104
479,480,Decrease Desire,ClamJuice_1_1T.jpg,-2.0,0.6637366779104923,1,4,1,1.0,104
480,481,Respond Naturally,ChipsAhoy_2_.5cookie.jpg,2.0,1.1036942890132195,6,5,1,6.0,104
481,482,Respond Naturally,GreenPepper_2_2pc.jpg,-2.0,0.7045438346540323,1,1,6,3.0,104
482,483,Respond Naturally,SunChips_2_3Chips.jpg,-1.0,2.9441745482981787,1,2,1,4.0,104
483,484,Respond Naturally,Tuna_2_1T.jpg,-2.0,0.6260108988572028,1,1,6,1.0,104
484,485,Respond Naturally,GreenApple_4_1.jpg,1.0,0.5318293085510959,1,1,6,1.0,104
485,486,Respond Naturally,Smartfood_2_8Chips.jpg,-2.0,0.4668495308069396,6,4,5,6.0,104
486,487,Respond Naturally,ChipsAhoy_4_2cookies.jpg,2.0,0.5939121693372726,6,1,1,6.0,104
487,488,Respond Naturally,MnMPeanuts_4_45.jpg,-2.0,0.7745154556396301,1,1,1,3.0,104
488,489,Respond Naturally,BrusselsSprouts_4_1Box.jpg,,,4,1,5,5.0,104
489,490,Respond Naturally,HoneyNutCheerios_5_2cup.jpg,-2.0,0.6518764529464534,1,1,3,1.0,104
490,491,Respond Naturally,PureFit_2_0.5Bars.jpg,1.0,2.3333980513853017,1,1,1,1.0,104
491,492,Respond Naturally,AllBranCereal_2_1tbsp.jpg,-2.0,0.5714558597173891,1,1,1,1.0,104
492,493,Respond Naturally,RiceKrispiesCereal_7_2cups.jpg,-2.0,0.7667330383046647,1,2,1,2.0,104
493,494,Respond Naturally,DriedHerring_1_1fish.jpg,-2.0,0.6226897507658578,1,1,6,1.0,104
494,495,Respond Naturally,ClifBar_2_0.5bar.jpg,-2.0,0.6722272875267663,1,2,6,1.0,104
495,496,Focus on Healthiness,Beets_5_1can.jpg,-2.0,0.5125701278520864,1,1,6,1.0,104
496,497,Focus on Healthiness,JuniorMints_4_1box.jpg,-2.0,0.09038574811711443,5,1,1,2.0,104
497,498,Focus on Healthiness,CannedArtichoke_5_1can.jpg,-2.0,0.5023113183633541,1,1,4,1.0,104
498,499,Focus on Healthiness,JuniorMints_2_9pc.jpg,-2.0,0.044971350143896416,1,4,1,2.0,104
499,500,Focus on Healthiness,MnMPlain_3_1tbsp.jpg,-2.0,0.7854419729992514,1,4,1,1.0,104
